run	randomSeed	numHumans	numZombies	numHunters	gestationPeriod
8916	-1508514887	10	1	5	50
8918	-1508514793	10	1	10	10
8920	-1508514134	10	5	1	5
8922	-1508498920	10	5	1	50
8924	-1508492266	10	5	5	10
8926	-1508491045	10	5	10	5
8928	-1508490931	10	5	10	50
8930	-1508489635	10	10	1	10
8932	-1508487974	10	10	5	5
8934	-1508485902	10	10	5	50
8936	-1508476284	10	10	10	10
8938	-1508476064	10	15	1	5
8940	-1508475908	10	15	1	50
8942	-1508470164	10	15	5	10
8944	-1508468687	10	15	10	5
8946	-1508466947	10	15	10	50
8948	-1508464845	10	20	1	10
8950	-1508462641	10	20	5	5
8952	-1508462520	10	20	5	50
8954	-1508462457	10	20	10	10
8956	-1508462306	50	1	1	5
8958	-1508451330	50	1	1	50
8960	-1508448918	50	1	5	10
8962	-1508445885	50	1	10	5
8964	-1508441223	50	1	10	50
8966	-1508437898	50	5	1	10
8968	-1508437866	50	5	5	5
8970	-1508434863	50	5	5	50
8972	-1508434816	50	5	10	10
8974	-1508433540	50	10	1	5
8976	-1508433111	50	10	1	50
8978	-1508429805	50	10	5	10
8980	-1508426154	50	10	10	5
8982	-1508423568	50	10	10	50
8984	-1508423490	50	15	1	10
8986	-1508423224	50	15	5	5
8988	-1508420622	50	15	5	50
8990	-1508420559	50	15	10	10
8992	-1508420497	50	20	1	5
8994	-1508417338	50	20	1	50
8996	-1508416713	50	20	5	10
8998	-1508416338	50	20	10	5
9000	-1508415791	50	20	10	50
9002	-1508415697	100	1	1	10
9004	-1508415520	100	1	5	5
9006	-1508407876	100	1	5	50
9008	-1508407470	100	1	10	10
9010	-1508405758	100	5	1	5
9012	-1508402612	100	5	1	50
9014	-1508400886	100	5	5	10
9016	-1508400668	100	5	10	5
9018	-1508398886	100	5	10	50
9020	-1508394207	100	10	1	10
9022	-1508390090	100	10	5	5
9024	-1508389887	100	10	5	50
9026	-1508387079	100	10	10	10
9028	-1508385161	100	15	1	5
9030	-1508382833	100	15	1	50
9032	-1508382270	100	15	5	10
9034	-1508382004	100	15	10	5
9036	-1508380661	100	15	10	50
9038	-1508380426	100	20	1	10
9040	-1508378989	100	20	5	5
9042	-1508375364	100	20	5	50
9044	-1508371781	100	20	10	10
9046	-1508371687	10	1	1	5
9048	-1508371495	10	1	1	50
9050	-1508370932	10	1	5	10
9052	-1508368120	10	1	10	5
9054	-1508368057	10	1	10	50
9056	-1508367964	10	5	1	10
9058	-1508365792	10	5	5	5
9060	-1508361262	10	5	5	50
9062	-1508361168	10	5	10	10
9064	-1508360596	10	10	1	5
9066	-1508357375	10	10	1	50
9068	-1508354782	10	10	5	10
9070	-1508353176	10	10	10	5
9072	-1508350001	10	10	10	50
9074	-1508345146	10	15	1	10
9076	-1508343993	10	15	5	5
9078	-1508341048	10	15	5	50
9080	-1508338454	10	15	10	10
9082	-1508335047	10	20	1	5
9084	-1508334750	10	20	1	50
9086	-1508332891	10	20	5	10
9088	-1508332829	10	20	10	5
9090	-1508332641	10	20	10	50
9092	-1508332547	50	1	1	10
9094	-1508332422	50	1	5	5
9096	-1508332094	50	1	5	50
9098	-1508330532	50	1	10	10
9100	-1508321508	50	5	1	5
9102	-1508314118	50	5	1	50
9104	-1508311743	50	5	5	10
9106	-1508305665	50	5	10	5
9108	-1508305446	50	5	10	50
9110	-1508304696	50	10	1	10
9112	-1508303055	50	10	5	5
9114	-1508301743	50	10	5	50
9116	-1508298591	50	10	10	10
9118	-1508298482	50	15	1	5
9120	-1508298404	50	15	1	50
9122	-1508297779	50	15	5	10
9124	-1508274365	50	15	10	5
9126	-1508274271	50	15	10	50
9128	-1508273068	50	20	1	10
9130	-1508272943	50	20	5	5
9132	-1508272896	50	20	5	50
9134	-1508267505	50	20	10	10
9136	-1508263455	100	1	1	5
9138	-1508258724	100	1	1	50
9140	-1508258624	100	1	5	10
9142	-1508258439	100	1	10	5
9144	-1508258071	100	1	10	50
9146	-1508257633	100	5	1	10
9148	-1508257581	100	5	5	5
9150	-1508252174	100	5	5	50
9152	-1508210292	100	5	10	10
9154	-1508210182	100	10	1	5
9156	-1508210120	100	10	1	50
9158	-1508210042	100	10	5	10
9160	-1508207713	100	10	10	5
9162	-1508205838	100	10	10	50
9164	-1508195082	100	15	1	10
9166	-1508194692	100	15	5	5
9168	-1508194301	100	15	5	50
9170	-1508154908	100	15	10	10
9172	-1508153422	100	20	1	5
9174	-1508153157	100	20	1	50
9176	-1508149350	100	20	5	10
9178	-1508149166	100	20	10	5
9180	-1508144573	100	20	10	50
9182	-1508138838	10	1	1	10
9184	-1508138792	10	1	5	5
9186	-1508138401	10	1	5	50
9188	-1508138338	10	1	10	10
9190	-1508138151	10	5	1	5
9192	-1508137760	10	5	1	50
9194	-1508137338	10	5	5	10
9196	-1508137182	10	5	10	5
9198	-1508132932	10	5	10	50
9200	-1508131338	10	10	1	10
9202	-1508123620	10	10	5	5
9204	-1508123354	10	10	5	50
9206	-1508121932	10	10	10	10
9208	-1508121729	10	15	1	5
9210	-1508115151	10	15	1	50
9212	-1508112823	10	15	5	10
9214	-1508112713	10	15	10	5
9216	-1508112604	10	15	10	50
9218	-1508110385	10	20	1	10
9220	-1508107385	10	20	5	5
9222	-1508107135	10	20	5	50
9224	-1508107026	10	20	10	10
9226	-1508104026	50	1	1	5
9228	-1508103963	50	1	1	50
9230	-1508101104	50	1	5	10
9232	-1508098245	50	1	10	5
9234	-1508093495	50	1	10	50
9236	-1508092620	50	5	1	10
9238	-1508092495	50	5	5	5
9240	-1508089495	50	5	5	50
9242	-1508087370	50	5	10	10
9244	-1508079370	50	10	1	5
9246	-1508079323	50	10	1	50
9248	-1508075448	50	10	5	10
9250	-1508073682	50	10	10	5
9252	-1508070979	50	10	10	50
9254	-1508070885	50	15	1	10
9256	-1508069776	50	15	5	5
9258	-1508066479	50	15	5	50
9260	-1508066354	50	15	10	10
9262	-1508063838	50	20	1	5
9264	-1508060245	50	20	1	50
9266	-1508054963	50	20	5	10
9268	-1508054870	50	20	10	5
9270	-1508048979	50	20	10	50
9272	-1508047495	100	1	1	10
9274	-1508046323	100	1	5	5
9276	-1508039399	100	1	5	50
9278	-1508033442	100	1	10	10
9280	-1508021577	100	5	1	5
9282	-1508017249	100	5	1	50
9284	-1508014155	100	5	5	10
9286	-1508013874	100	5	10	5
9288	-1507999312	100	5	10	50
9290	-1507999249	100	10	1	10
9292	-1507985530	100	10	5	5
9294	-1507985421	100	10	5	50
9296	-1507982374	100	10	10	10
9298	-1507962984	100	15	1	5
9300	-1507956359	100	15	1	50
9302	-1507953359	100	15	5	10
9304	-1507953249	100	15	10	5
9306	-1507953234	100	15	10	50
9308	-1507948140	100	20	1	10
9310	-1507939890	100	20	5	5
9312	-1507938452	100	20	5	50
9314	-1507937593	100	20	10	10
9316	-1507937515	10	1	1	5
9318	-1507935624	10	1	1	50
9320	-1507933890	10	1	5	10
9322	-1507933859	10	1	10	5
9324	-1507931437	10	1	10	50
9326	-1507928374	10	5	1	10
9328	-1507925937	10	5	5	5
9330	-1507923296	10	5	5	50
9332	-1507923218	10	5	10	10
9334	-1507921124	10	10	1	5
9336	-1507921046	10	10	1	50
9338	-1507916702	10	10	5	10
9340	-1507912484	10	10	10	5
9342	-1507908734	10	10	10	50
9344	-1507908655	10	15	1	10
9346	-1507904921	10	15	5	5
9348	-1507904468	10	15	5	50
9350	-1507902780	10	15	10	10
9352	-1507893812	10	20	1	5
9354	-1507892983	10	20	1	50
9356	-1507890327	10	20	5	10
9358	-1507886843	10	20	10	5
9360	-1507886374	10	20	10	50
9362	-1507882108	50	1	1	10
9364	-1507882046	50	1	5	5
9366	-1507881968	50	1	5	50
9368	-1507880671	50	1	10	10
9370	-1507878468	50	5	1	5
9372	-1507876702	50	5	1	50
9374	-1507876640	50	5	5	10
9376	-1507875015	50	5	10	5
9378	-1507873718	50	5	10	50
9380	-1507873577	50	10	1	10
9382	-1507873468	50	10	5	5
9384	-1507868671	50	10	5	50
9386	-1507866499	50	10	10	10
9388	-1507861327	50	15	1	5
9390	-1507861218	50	15	1	50
9392	-1507860952	50	15	5	10
9394	-1507858124	50	15	10	5
9396	-1507858062	50	15	10	50
9398	-1507857671	50	20	1	10
9400	-1507857546	50	20	5	5
9402	-1507854171	50	20	5	50
9404	-1507853390	50	20	10	10
9406	-1507850218	100	1	1	5
9408	-1507849905	100	1	1	50
9410	-1507849812	100	1	5	10
9412	-1507849734	100	1	10	5
9414	-1507849655	100	1	10	50
9416	-1507849546	100	5	1	10
9418	-1507840765	100	5	5	5
9420	-1507838905	100	5	5	50
9422	-1507836062	100	5	10	10
9424	-1507829749	100	10	1	5
9426	-1507829218	100	10	1	50
9428	-1507829155	100	10	5	10
9430	-1507824030	100	10	10	5
9432	-1507823921	100	10	10	50
9434	-1507819124	100	15	1	10
9436	-1507815015	100	15	5	5
9438	-1507814952	100	15	5	50
9440	-1507814624	100	15	10	10
9442	-1507813577	100	20	1	5
9444	-1507810640	100	20	1	50
9446	-1507808249	100	20	5	10
9448	-1507808171	100	20	10	5
9450	-1507808093	100	20	10	50
9452	-1507804640	10	1	1	10
9454	-1507801233	10	1	5	5
9456	-1507800249	10	1	5	50
9458	-1507800171	10	1	10	10
9460	-1507796265	10	5	1	5
9462	-1507795905	10	5	1	50
9464	-1507794171	10	5	5	10
9466	-1507793765	10	5	10	5
9468	-1507793640	10	5	10	50
9470	-1507792921	10	10	1	10
9472	-1507790077	10	10	5	5
9474	-1507789999	10	10	5	50
9476	-1507779265	10	10	10	10
9478	-1507776702	10	15	1	5
9480	-1507775124	10	15	1	50
9482	-1507775062	10	15	5	10
9484	-1507772437	10	15	10	5
9486	-1507772327	10	15	10	50
9488	-1507771296	10	20	1	10
9490	-1507769937	10	20	5	5
9492	-1507767640	10	20	5	50
9494	-1507766843	10	20	10	10
9496	-1507765046	50	1	1	5
9498	-1507763468	50	1	1	50
9500	-1507762827	50	1	5	10
9502	-1507762734	50	1	10	5
9504	-1507760890	50	1	10	50
9506	-1507755280	50	5	1	10
9508	-1507752562	50	5	5	5
9510	-1507752515	50	5	5	50
9512	-1507734999	50	5	10	10
9514	-1507734390	50	10	1	5
9516	-1507732077	50	10	1	50
9518	-1507730187	50	10	5	10
9520	-1507730062	50	10	10	5
9522	-1507726077	50	10	10	50
9524	-1507725390	50	15	1	10
9526	-1507721827	50	15	5	5
9528	-1507721733	50	15	5	50
9530	-1507679890	50	15	10	10
9532	-1507679765	50	20	1	5
9534	-1507674452	50	20	1	50
9536	-1507674280	50	20	5	10
9538	-1507672796	50	20	10	5
9540	-1507672343	50	20	10	50
9542	-1507669687	100	1	1	10
9544	-1507668968	100	1	5	5
9546	-1507666499	100	1	5	50
9548	-1507666437	100	1	10	10
9550	-1507666359	100	5	1	5
9552	-1507662483	100	5	1	50
9554	-1507662405	100	5	5	10
9556	-1507657030	100	5	10	5
9558	-1507654405	100	5	10	50
9560	-1507652968	100	10	1	10
9562	-1507648530	100	10	5	5
9564	-1507648468	100	10	5	50
9566	-1507645780	100	10	10	10
9568	-1507645640	100	15	1	5
9570	-1507642624	100	15	1	50
9572	-1507630765	100	15	5	10
9574	-1507628187	100	15	10	5
9576	-1507623812	100	15	10	50
9578	-1507623734	100	20	1	10
9580	-1507623468	100	20	5	5
9582	-1507621640	100	20	5	50
9584	-1507621312	100	20	10	10
9586	-1507618843	10	1	1	5
9588	-1507616655	10	1	1	50
9590	-1507615077	10	1	5	10
9592	-1507613530	10	1	10	5
9594	-1507610171	10	1	10	50
9596	-1507609374	10	5	1	10
9598	-1507607874	10	5	5	5
9600	-1507603171	10	5	5	50
9602	-1507599984	10	5	10	10
9604	-1507595655	10	10	1	5
9606	-1507595468	10	10	1	50
9608	-1507595327	10	10	5	10
9610	-1507592390	10	10	10	5
9612	-1507592312	10	10	10	50
9614	-1507592234	10	15	1	10
9616	-1507590780	10	15	5	5
9618	-1507590452	10	15	5	50
9620	-1507586796	10	15	10	10
9622	-1507584515	10	20	1	5
9624	-1507584468	10	20	1	50
9626	-1507582687	10	20	5	10
9628	-1507582577	10	20	10	5
9630	-1507580562	10	20	10	50
9632	-1507580483	50	1	1	10
9634	-1507580405	50	1	5	5
9636	-1507579796	50	1	5	50
9638	-1507579765	50	1	10	10
9640	-1507578218	50	5	1	5
9642	-1507578109	50	5	1	50
9644	-1507576874	50	5	5	10
9646	-1507576374	50	5	10	5
9648	-1507576296	50	5	10	50
9650	-1507573827	50	10	1	10
9652	-1507573765	50	10	5	5
9654	-1507571734	50	10	5	50
9656	-1507569468	50	10	10	10
9658	-1507569405	50	15	1	5
9660	-1507569358	50	15	1	50
9662	-1507569218	50	15	5	10
9664	-1507568249	50	15	10	5
9666	-1507567999	50	15	10	50
9668	-1507567921	50	20	1	10
9670	-1507565015	50	20	5	5
9672	-1507564952	50	20	5	50
9674	-1507564843	50	20	10	10
9676	-1507558280	100	1	1	5
9678	-1507555312	100	1	1	50
9680	-1507553202	100	1	5	10
9682	-1507551140	100	1	10	5
9684	-1507549171	100	1	10	50
9686	-1507546765	100	5	1	10
9688	-1507546640	100	5	5	5
9690	-1507546562	100	5	5	50
9692	-1507544640	100	5	10	10
9694	-1507541280	100	10	1	5
9696	-1507537155	100	10	1	50
9698	-1507536600	100	10	5	10
9700	-1507536484	100	10	10	5
9702	-1507536384	100	10	10	50
9704	-1507536337	100	15	1	10
9706	-1507533281	100	15	5	5
9708	-1507533198	100	15	5	50
9710	-1507533099	100	15	10	10
9712	-1507531036	100	20	1	5
9714	-1507527146	100	20	1	50
9716	-1507525255	100	20	5	10
9718	-1507516817	100	20	10	5
9720	-1507516755	100	20	10	50
9722	-1507516724	10	1	1	10
9724	-1507516630	10	1	5	5
9726	-1507515349	10	1	5	50
9728	-1507515036	10	1	10	10
9730	-1507512005	10	5	1	5
9732	-1507507583	10	5	1	50
9734	-1507507489	10	5	5	10
9736	-1507506208	10	5	10	5
9738	-1507503083	10	5	10	50
9740	-1507502849	10	10	1	10
9742	-1507502318	10	10	5	5
9744	-1507500974	10	10	5	50
9746	-1507493943	10	10	10	10
9748	-1507493114	10	15	1	5
9750	-1507490989	10	15	1	50
9752	-1507490911	10	15	5	10
9754	-1507490739	10	15	10	5
9756	-1507488458	10	15	10	50
9758	-1507484739	10	20	1	10
9760	-1507484583	10	20	5	5
9762	-1507484255	10	20	5	50
9764	-1507484193	10	20	10	10
9766	-1507483896	50	1	1	5
9768	-1507482318	50	1	1	50
9770	-1507482286	50	1	5	10
9772	-1507474333	50	1	10	5
9774	-1507460661	50	1	10	50
9776	-1507460583	50	5	1	10
9778	-1507460489	50	5	5	5
9780	-1507459052	50	5	5	50
9782	-1507456411	50	5	10	10
9784	-1507456333	50	10	1	5
9786	-1507455630	50	10	1	50
9788	-1507455333	50	10	5	10
9790	-1507452974	50	10	10	5
9792	-1507452896	50	10	10	50
9794	-1507452802	50	15	1	10
9796	-1507451021	50	15	5	5
9798	-1507450880	50	15	5	50
9800	-1507450083	50	15	10	10
9802	-1507450005	50	20	1	5
9804	-1507447130	50	20	1	50
9806	-1507446989	50	20	5	10
9808	-1507443864	50	20	10	5
9810	-1507440271	50	20	10	50
9812	-1507433333	100	1	1	10
9814	-1507433286	100	1	5	5
9816	-1507431349	100	1	5	50
9818	-1507429177	100	1	10	10
9820	-1507429099	100	5	1	5
9822	-1507428708	100	5	1	50
9824	-1507420630	100	5	5	10
9826	-1507420568	100	5	10	5
9828	-1507415771	100	5	10	50
9830	-1507415005	100	10	1	10
9832	-1507410552	100	10	5	5
9834	-1507408989	100	10	5	50
9836	-1507408193	100	10	10	10
9838	-1507408099	100	15	1	5
9840	-1507386364	100	15	1	50
9842	-1507386255	100	15	5	10
9844	-1507384036	100	15	10	5
9846	-1507381708	100	15	10	50
9848	-1507379724	100	20	1	10
9850	-1507376630	100	20	5	5
9852	-1507373817	100	20	5	50
9854	-1507373396	100	20	10	10
9856	-1507368005	10	1	1	5
9858	-1507365818	10	1	1	50
9860	-1507351458	10	1	5	10
9862	-1507348521	10	1	10	5
9864	-1507347802	10	1	10	50
9866	-1507342989	10	5	1	10
9868	-1507342489	10	5	5	5
9870	-1507341646	10	5	5	50
9872	-1507341396	10	5	10	10
9874	-1507341333	10	10	1	5
9876	-1507341130	10	10	1	50
9878	-1507341036	10	10	5	10
9880	-1507340974	10	10	10	5
9882	-1507340880	10	10	10	50
9884	-1507339130	10	15	1	10
9886	-1507336568	10	15	5	5
9888	-1507331146	10	15	5	50
9890	-1507330864	10	15	10	10
9892	-1507319317	10	20	1	5
9894	-1507318052	10	20	1	50
9896	-1507316396	10	20	5	10
9898	-1507314489	10	20	10	5
9900	-1507313911	10	20	10	50
9902	-1507312849	50	1	1	10
9904	-1507312771	50	1	5	5
9906	-1507312583	50	1	5	50
9908	-1507312427	50	1	10	10
9910	-1507306083	50	5	1	5
9912	-1507305364	50	5	1	50
9914	-1507305286	50	5	5	10
9916	-1507304880	50	5	10	5
9918	-1507303068	50	5	10	50
9920	-1507300224	50	10	1	10
9922	-1507298646	50	10	5	5
9924	-1507298114	50	10	5	50
9926	-1507295630	50	10	10	10
9928	-1507295567	50	15	1	5
9930	-1507295442	50	15	1	50
9932	-1507295349	50	15	5	10
9934	-1507294958	50	15	10	5
9936	-1507292083	50	15	10	50
9938	-1507291943	50	20	1	10
9940	-1507288802	50	20	5	5
9942	-1507288130	50	20	5	50
9944	-1507287989	50	20	10	10
9946	-1507287864	100	1	1	5
9948	-1507263724	100	1	1	50
9950	-1507263599	100	1	5	10
9952	-1507259818	100	1	10	5
9954	-1507259583	100	1	10	50
9956	-1507259427	100	5	1	10
9958	-1507247818	100	5	5	5
9960	-1507247068	100	5	5	50
9962	-1507243302	100	5	10	10
9964	-1507243130	100	10	1	5
9966	-1507237771	100	10	1	50
9968	-1507236536	100	10	5	10
9970	-1507234583	100	10	10	5
9972	-1507232130	100	10	10	50
9974	-1507231630	100	15	1	10
9976	-1507231536	100	15	5	5
9978	-1507231411	100	15	5	50
9980	-1507229818	100	15	10	10
9982	-1507226849	100	20	1	5
9984	-1507226583	100	20	1	50
9986	-1507220521	100	20	5	10
9988	-1507219224	100	20	10	5
9990	-1507217443	100	20	10	50
9992	-1507196119	10	1	1	10
9994	-1507196073	10	1	5	5
9996	-1507196057	10	1	5	50
9998	-1507189682	10	1	10	10
10000	-1507187932	10	5	1	5
10002	-1507186682	10	5	1	50
10004	-1507186573	10	5	5	10
10006	-1507182994	10	5	10	5
10008	-1507182901	10	5	10	50
10010	-1507179948	10	10	1	10
10012	-1507179885	10	10	5	5
10014	-1507176619	10	10	5	50
10016	-1507171260	10	10	10	10
10018	-1507170979	10	15	1	5
10020	-1507170916	10	15	1	50
10022	-1507169651	10	15	5	10
10024	-1507167307	10	15	10	5
10026	-1507165135	10	15	10	50
10028	-1507163823	10	20	1	10
10030	-1507163744	10	20	5	5
10032	-1507163182	10	20	5	50
10034	-1507163073	10	20	10	10
10036	-1507158494	50	1	1	5
10038	-1507158432	50	1	1	50
10040	-1507157198	50	1	5	10
10042	-1507156791	50	1	10	5
10044	-1507154182	50	1	10	50
10046	-1507151651	50	5	1	10
10048	-1507148119	50	5	5	5
10050	-1507147994	50	5	5	50
10052	-1507147916	50	5	10	10
10054	-1507144073	50	10	1	5
10056	-1507141854	50	10	1	50
10058	-1507140213	50	10	5	10
10060	-1507139869	50	10	10	5
10062	-1507139166	50	10	10	50
10064	-1507139088	50	15	1	10
10066	-1507138979	50	15	5	5
10068	-1507138916	50	15	5	50
10070	-1507136838	50	15	10	10
10072	-1507136729	50	20	1	5
10074	-1507132885	50	20	1	50
10076	-1507132776	50	20	5	10
10078	-1507132666	50	20	10	5
10080	-1507128088	50	20	10	50
10082	-1507128041	100	1	1	10
10084	-1507125479	100	1	5	5
10086	-1507125432	100	1	5	50
10088	-1507125041	100	1	10	10
10090	-1507124963	100	5	1	5
10092	-1507123276	100	5	1	50
10094	-1507123010	100	5	5	10
10096	-1507122869	100	5	10	5
10098	-1507122744	100	5	10	50
10100	-1507121010	100	10	1	10
10102	-1507117619	100	10	5	5
10104	-1507115854	100	10	5	50
10106	-1507114010	100	10	10	10
10108	-1507107479	100	15	1	5
10110	-1507107416	100	15	1	50
10112	-1507102588	100	15	5	10
10114	-1507096854	100	15	10	5
10116	-1507095994	100	15	10	50
10118	-1507095276	100	20	1	10
10120	-1507086244	100	20	5	5
10122	-1507079057	100	20	5	50
10124	-1507078948	100	20	10	10
10126	-1507077026	10	1	1	5
10128	-1507076948	10	1	1	50
10130	-1507076885	10	1	5	10
10132	-1507028807	10	1	10	5
10134	-1507017992	10	1	10	50
10136	-1507014881	10	5	1	10
10138	-1507012440	10	5	5	5
10140	-1507009740	10	5	5	50
10142	-1507009700	10	5	10	10
10144	-1507009312	10	10	1	5
10146	-1507006012	10	10	1	50
10148	-1507005909	10	10	5	10
10150	-1507005110	10	10	10	5
10152	-1507005061	10	10	10	50
10154	-1507003643	10	15	1	10
10156	-1507002894	10	15	5	5
10158	-1507000357	10	15	5	50
10160	-1506999474	10	15	10	10
10162	-1506999399	10	20	1	5
10164	-1506999298	10	20	1	50
10166	-1506999157	10	20	5	10
10168	-1506999146	10	20	10	5
10170	-1506961978	10	20	10	50
10172	-1506957831	50	1	1	10
10174	-1506957703	50	1	5	5
10176	-1506955133	50	1	5	50
10178	-1506951790	50	1	10	10
10180	-1506951628	50	5	1	5
10182	-1506951355	50	5	1	50
10184	-1506950738	50	5	5	10
10186	-1506950677	50	5	10	5
10188	-1506943256	50	5	10	50
10190	-1506938934	50	10	1	10
10192	-1506937525	50	10	5	5
10194	-1506934053	50	10	5	50
10196	-1506933751	50	10	10	10
10198	-1506933661	50	15	1	5
10200	-1506933443	50	15	1	50
10202	-1506931368	50	15	5	10
10204	-1506931104	50	15	10	5
10206	-1506931006	50	15	10	50
10208	-1506930706	50	20	1	10
10210	-1506928676	50	20	5	5
10212	-1506928263	50	20	5	50
10214	-1506928079	50	20	10	10
10216	-1506923810	100	1	1	5
10218	-1506923690	100	1	1	50
10220	-1506923004	100	1	5	10
10222	-1506922889	100	1	10	5
10224	-1506922355	100	1	10	50
10226	-1506918524	100	5	1	10
10228	-1506918462	100	5	5	5
10230	-1506918369	100	5	5	50
10232	-1506907250	100	5	10	10
10234	-1506903323	100	10	1	5
10236	-1506902590	100	10	1	50
10238	-1506902541	100	10	5	10
10240	-1506898439	100	10	10	5
10242	-1506886578	100	10	10	50
10244	-1506885181	100	15	1	10
10246	-1506884786	100	15	5	5
10248	-1506881585	100	15	5	50
10250	-1506880425	100	15	10	10
10252	-1506875070	100	20	1	5
10254	-1506811878	100	20	1	50
10256	-1506811757	100	20	5	10
10258	-1506810979	100	20	10	5
10260	-1506810935	100	20	10	50
10262	-1506807812	10	1	1	10
10264	-1506806341	10	1	5	5
10266	-1506802014	10	1	5	50
10268	-1506798328	10	1	10	10
10270	-1506796901	10	5	1	5
10272	-1506796742	10	5	1	50
10274	-1506794227	10	5	5	10
10276	-1506792082	10	5	10	5
10278	-1506792002	10	5	10	50
10280	-1506791759	10	10	1	10
10282	-1506789303	10	10	5	5
10284	-1506789227	10	10	5	50
10286	-1506789085	10	10	10	10
10288	-1506760718	10	15	1	5
10290	-1506760622	10	15	1	50
10292	-1506760308	10	15	5	10
10294	-1506760266	10	15	10	5
10296	-1506759973	10	15	10	50
10298	-1506759857	10	20	1	10
10300	-1506759783	10	20	5	5
10302	-1506756482	10	20	5	50
10304	-1506755703	10	20	10	10
10306	-1506753228	50	1	1	5
10308	-1506753118	50	1	1	50
10310	-1506753056	50	1	5	10
10312	-1506749083	50	1	10	5
10314	-1506744370	50	1	10	50
10316	-1506743752	50	5	1	10
10318	-1506741757	50	5	5	5
10320	-1506735804	50	5	5	50
10322	-1506735736	50	5	10	10
10324	-1506735663	50	10	1	5
10326	-1506735421	50	10	1	50
10328	-1506734880	50	10	5	10
10330	-1506727133	50	10	10	5
10332	-1506727034	50	10	10	50
10334	-1506726598	50	15	1	10
10336	-1506724258	50	15	5	5
10338	-1506723907	50	15	5	50
10340	-1506720707	50	15	10	10
10342	-1506720491	50	20	1	5
10344	-1506715231	50	20	1	50
10346	-1506715036	50	20	5	10
10348	-1506713276	50	20	10	5
10350	-1506713201	50	20	10	50
10352	-1506711236	100	1	1	10
10354	-1506708097	100	1	5	5
10356	-1506707003	100	1	5	50
10358	-1506706325	100	1	10	10
10360	-1506706223	100	5	1	5
10362	-1506706190	100	5	1	50
10364	-1506698018	100	5	5	10
10366	-1506697987	100	5	10	5
10368	-1506697849	100	5	10	50
10370	-1506697444	100	10	1	10
10372	-1506695335	100	10	5	5
10374	-1506694481	100	10	5	50
10376	-1506693987	100	10	10	10
10378	-1506693673	100	15	1	5
10380	-1506684136	100	15	1	50
10382	-1506682128	100	15	5	10
10384	-1506680410	100	15	10	5
10386	-1506676091	100	15	10	50
10388	-1506676024	100	20	1	10
10390	-1506675889	100	20	5	5
10392	-1506673245	100	20	5	50
10394	-1506673137	100	20	10	10
10396	-1506673042	10	1	1	5
10398	-1506672917	10	1	1	50
10400	-1506667655	10	1	5	10
10402	-1506644257	10	1	10	5
10404	-1506643942	10	1	10	50
10406	-1506643836	10	5	1	10
10408	-1506643579	10	5	5	5
10410	-1506641885	10	5	5	50
10412	-1506637410	10	5	10	10
10414	-1506634938	10	10	1	5
10416	-1506634555	10	10	1	50
10418	-1506634503	10	10	5	10
10420	-1506634376	10	10	10	5
10422	-1506634266	10	10	10	50
10424	-1506634180	10	15	1	10
10426	-1506633849	10	15	5	5
10428	-1506632673	10	15	5	50
10430	-1506628465	10	15	10	10
10432	-1506628141	10	20	1	5
10434	-1506628060	10	20	1	50
10436	-1506627463	10	20	5	10
10438	-1506624159	10	20	10	5
10440	-1506621557	10	20	10	50
10442	-1506616658	50	1	1	10
10444	-1506615673	50	1	5	5
10446	-1506615077	50	1	5	50
10448	-1506613624	50	1	10	10
10450	-1506612059	50	5	1	5
10452	-1506609724	50	5	1	50
10454	-1506587736	50	5	5	10
10456	-1506586321	50	5	10	5
10458	-1506584719	50	5	10	50
10460	-1506584646	50	10	1	10
10462	-1506581440	50	10	5	5
10464	-1506581133	50	10	5	50
10466	-1506580790	50	10	10	10
10468	-1506570632	50	15	1	5
10470	-1506570581	50	15	1	50
10472	-1506568761	50	15	5	10
10474	-1506568724	50	15	10	5
10476	-1506566290	50	15	10	50
10478	-1506566129	50	20	1	10
10480	-1506556357	50	20	5	5
10482	-1506551618	50	20	5	50
10484	-1506551270	50	20	10	10
10486	-1506550489	100	1	1	5
10488	-1506550419	100	1	1	50
10490	-1506550172	100	1	5	10
10492	-1506548407	100	1	10	5
10494	-1506546007	100	1	10	50
10496	-1506544771	100	5	1	10
10498	-1506544449	100	5	5	5
10500	-1506543747	100	5	5	50
10502	-1506543723	100	5	10	10
10504	-1506543230	100	10	1	5
10506	-1506542002	100	10	1	50
10508	-1506541507	100	10	5	10
10510	-1506534127	100	10	10	5
10512	-1506533889	100	10	10	50
10514	-1506533803	100	15	1	10
10516	-1506533599	100	15	5	5
10518	-1506533540	100	15	5	50
10520	-1506532666	100	15	10	10
10522	-1506530384	100	20	1	5
10524	-1506530270	100	20	1	50
10526	-1506524537	100	20	5	10
10528	-1506524453	100	20	10	5
10530	-1506524178	100	20	10	50
10532	-1506521680	10	1	1	10
10534	-1506516135	10	1	5	5
10536	-1506510042	10	1	5	50
10538	-1506507801	10	1	10	10
10540	-1506507721	10	5	1	5
10542	-1506504857	10	5	1	50
10544	-1506504110	10	5	5	10
10546	-1506503089	10	5	10	5
10548	-1506503004	10	5	10	50
10550	-1506501971	10	10	1	10
10552	-1506501864	10	10	5	5
10554	-1506496109	10	10	5	50
10556	-1506495089	10	10	10	10
