"run","tick","HumanitySaved"
12929,1632.0,"false"
12931,1833.0,"false"
12933,2484.0,"false"
12935,67.0,"true"
12937,1344.0,"true"
12939,159.0,"true"
12941,1369.0,"true"
12943,268.0,"true"
12945,433.0,"true"
12947,1989.0,"false"
12949,1590.0,"false"
12951,622.0,"true"
12953,177.0,"true"
12955,1453.0,"true"
12957,1533.0,"false"
12959,636.0,"true"
12961,492.0,"true"
12963,282.0,"true"
12965,614.0,"true"
12967,742.0,"true"
12969,1509.0,"true"
12971,1445.0,"true"
12973,1421.0,"true"
12975,322.0,"true"
12977,1876.0,"false"
12979,1742.0,"true"
12981,1649.0,"false"
12983,736.0,"true"
12985,438.0,"true"
12987,174.0,"true"
12989,1723.0,"false"
12991,1762.0,"true"
12993,455.0,"true"
12995,552.0,"true"
12997,864.0,"true"
12999,63.0,"true"
13001,560.0,"true"
13003,2620.0,"true"
13005,1920.0,"true"
13007,181.0,"true"
13009,618.0,"true"
13011,772.0,"true"
13013,384.0,"true"
13015,2401.0,"false"
13017,1602.0,"false"
13019,969.0,"true"
13021,1191.0,"true"
13023,108.0,"true"
13025,2973.0,"false"
13027,2412.0,"false"
13029,2851.0,"false"
13031,1009.0,"true"
13033,1578.0,"true"
13035,1598.0,"true"
13037,2082.0,"false"
13039,737.0,"true"
13041,1298.0,"true"
13043,196.0,"true"
13045,190.0,"true"
13047,216.0,"true"
13049,2058.0,"false"
13051,2216.0,"false"
13053,1714.0,"true"
13055,863.0,"true"
13057,1774.0,"false"
13059,1370.0,"true"
13061,2794.0,"false"
13063,2390.0,"false"
13065,352.0,"true"
13067,184.0,"true"
13069,1674.0,"true"
13071,150.0,"true"
13073,1257.0,"true"
13075,250.0,"true"
13077,685.0,"true"
13079,2026.0,"false"
13081,319.0,"true"
13083,1861.0,"true"
13085,147.0,"true"
13087,3551.0,"false"
13089,275.0,"true"
13091,1503.0,"true"
13093,2110.0,"false"
13095,687.0,"true"
13097,1493.0,"true"
13099,210.0,"true"
13101,93.0,"true"
13103,2740.0,"false"
13105,2043.0,"false"
13107,1912.0,"false"
13109,49.0,"true"
13111,598.0,"true"
13113,2074.0,"false"
13115,1425.0,"true"
13117,169.0,"true"
13119,1828.0,"true"
13121,605.0,"true"
13123,1562.0,"true"
13125,2331.0,"true"
13127,642.0,"true"
13129,882.0,"true"
13131,2405.0,"false"
13133,2021.0,"false"
13135,443.0,"true"
13137,1476.0,"true"
13139,288.0,"true"
13141,2974.0,"false"
13143,2422.0,"false"
13145,121.0,"true"
13147,1333.0,"true"
13149,624.0,"true"
13151,1906.0,"false"
13153,225.0,"true"
13155,408.0,"true"
13157,1876.0,"true"
13159,2000.0,"false"
13161,2365.0,"false"
13163,1907.0,"false"
13165,1602.0,"false"
13167,1326.0,"true"
13169,1898.0,"false"
13171,839.0,"true"
13173,213.0,"true"
13175,1978.0,"false"
13177,942.0,"true"
13179,213.0,"true"
13181,2031.0,"true"
13183,2155.0,"true"
13185,947.0,"true"
13187,370.0,"true"
13189,150.0,"true"
13191,517.0,"true"
13193,107.0,"true"
13195,784.0,"true"
13197,966.0,"true"
13199,1390.0,"true"
13201,252.0,"true"
13203,1363.0,"true"
13205,1343.0,"true"
13207,108.0,"true"
13209,1769.0,"false"
13211,1717.0,"true"
13213,2283.0,"true"
13215,2501.0,"false"
13217,653.0,"true"
13219,1559.0,"false"
13221,1851.0,"false"
13223,2027.0,"false"
13225,2141.0,"false"
13227,256.0,"true"
13229,327.0,"true"
13231,188.0,"true"
13233,2511.0,"false"
13235,2111.0,"true"
13237,1013.0,"true"
13239,2586.0,"true"
13241,238.0,"true"
13243,1228.0,"true"
13245,2298.0,"false"
13247,1829.0,"false"
13249,283.0,"true"
13251,254.0,"true"
13253,2092.0,"true"
13255,701.0,"true"
13257,1802.0,"false"
13259,145.0,"true"
13261,1769.0,"true"
13263,240.0,"true"
13265,1757.0,"false"
13267,1807.0,"false"
13269,1602.0,"true"
13271,1947.0,"false"
13273,1111.0,"true"
13275,116.0,"true"
13277,2068.0,"false"
13279,2303.0,"false"
13281,2203.0,"true"
13283,2250.0,"false"
13285,2644.0,"false"
13287,140.0,"true"
13289,184.0,"true"
13291,2110.0,"false"
13293,125.0,"true"
13295,1225.0,"true"
13297,124.0,"true"
13299,1173.0,"true"
13301,270.0,"true"
13303,213.0,"true"
13305,685.0,"true"
13307,929.0,"true"
13309,77.0,"true"
13311,895.0,"true"
13313,1841.0,"true"
13315,244.0,"true"
13317,1342.0,"true"
13319,970.0,"true"
13321,1774.0,"true"
13323,4465.0,"false"
13325,1051.0,"true"
13327,359.0,"true"
13329,580.0,"true"
13331,157.0,"true"
13333,3690.0,"false"
13335,235.0,"true"
13337,1605.0,"true"
13339,1806.0,"false"
13341,294.0,"true"
13343,86.0,"true"
13345,1254.0,"true"
13347,2528.0,"false"
13349,498.0,"true"
13351,1264.0,"true"
13353,386.0,"true"
13355,633.0,"true"
13357,70.0,"true"
13359,164.0,"true"
13361,1560.0,"false"
13363,1737.0,"false"
13365,1945.0,"false"
13367,1856.0,"false"
13369,1266.0,"true"
13371,1345.0,"true"
13373,4745.0,"false"
13375,1970.0,"false"
13377,1433.0,"true"
13379,1084.0,"true"
13381,121.0,"true"
13383,1591.0,"false"
13385,3053.0,"false"
13387,2172.0,"true"
13389,3720.0,"false"
13391,2389.0,"true"
13393,1185.0,"true"
13395,1085.0,"true"
13397,1238.0,"true"
13399,2110.0,"false"
13401,2178.0,"false"
13403,600.0,"true"
13405,1305.0,"true"
13407,1187.0,"true"
13409,1720.0,"true"
13411,1020.0,"true"
13413,1912.0,"true"
13415,798.0,"true"
13417,699.0,"true"
13419,463.0,"true"
13421,235.0,"true"
13423,2061.0,"true"
13425,2524.0,"false"
13427,1919.0,"true"
13429,1979.0,"false"
13431,1751.0,"false"
13433,228.0,"true"
13435,1812.0,"false"
13437,1671.0,"false"
13439,1890.0,"false"
13441,2338.0,"false"
13443,1691.0,"true"
13445,2199.0,"false"
13447,171.0,"true"
13449,1450.0,"true"
13451,181.0,"true"
13453,2002.0,"false"
13455,1647.0,"false"
13457,1685.0,"false"
13459,2066.0,"true"
13461,3594.0,"false"
13463,647.0,"true"
13465,3082.0,"false"
13467,877.0,"true"
13469,161.0,"true"
13471,192.0,"true"
13473,216.0,"true"
13475,2411.0,"false"
13477,81.0,"true"
13479,267.0,"true"
13481,141.0,"true"
13483,1994.0,"false"
13485,240.0,"true"
13487,1971.0,"false"
13489,645.0,"true"
13491,1686.0,"true"
13493,2387.0,"false"
13495,1177.0,"true"
13497,2415.0,"false"
13499,2047.0,"true"
2,1682.0,"true"
4,1487.0,"true"
6,1784.0,"false"
8,529.0,"true"
10,2705.0,"false"
12,272.0,"true"
14,1672.0,"true"
16,1135.0,"true"
18,156.0,"true"
20,301.0,"true"
22,1612.0,"true"
24,323.0,"true"
26,116.0,"true"
28,1765.0,"false"
30,451.0,"true"
32,142.0,"true"
34,1447.0,"false"
36,1281.0,"false"
38,170.0,"true"
40,299.0,"true"
42,1981.0,"true"
44,254.0,"true"
46,1984.0,"false"
48,1585.0,"true"
50,947.0,"true"
52,1529.0,"true"
54,113.0,"true"
56,123.0,"true"
58,1830.0,"false"
60,385.0,"true"
62,95.0,"true"
64,136.0,"true"
66,955.0,"true"
68,1413.0,"true"
70,1648.0,"false"
72,2045.0,"false"
74,1884.0,"false"
76,1889.0,"false"
78,2340.0,"false"
80,1704.0,"true"
82,133.0,"true"
84,1977.0,"false"
86,2164.0,"true"
88,1920.0,"true"
90,1236.0,"true"
92,215.0,"true"
94,1581.0,"false"
96,2870.0,"false"
98,1062.0,"true"
100,1059.0,"true"
102,91.0,"true"
104,1231.0,"true"
106,2208.0,"false"
108,2208.0,"false"
110,2893.0,"false"
112,499.0,"true"
114,4693.0,"false"
116,649.0,"true"
118,1657.0,"false"
120,3359.0,"false"
122,1858.0,"false"
124,2276.0,"true"
126,548.0,"true"
128,95.0,"true"
130,2655.0,"false"
132,1453.0,"true"
134,1976.0,"false"
136,297.0,"true"
138,1914.0,"false"
140,650.0,"true"
142,1287.0,"true"
144,305.0,"true"
146,3999.0,"false"
148,2768.0,"false"
150,241.0,"true"
152,1438.0,"true"
154,72.0,"true"
156,386.0,"true"
158,2324.0,"false"
160,2090.0,"false"
162,2077.0,"false"
164,137.0,"true"
166,772.0,"true"
168,1226.0,"true"
170,86.0,"true"
172,3150.0,"false"
174,2437.0,"false"
176,102.0,"true"
178,183.0,"true"
180,1756.0,"true"
182,4207.0,"false"
184,2426.0,"true"
186,2741.0,"false"
188,2024.0,"true"
190,1567.0,"true"
192,1216.0,"true"
194,143.0,"true"
196,2268.0,"false"
198,257.0,"true"
200,2040.0,"false"
202,1902.0,"true"
204,2154.0,"true"
206,285.0,"true"
208,1398.0,"true"
210,1160.0,"true"
212,214.0,"true"
214,1987.0,"false"
216,1287.0,"true"
218,657.0,"true"
220,143.0,"true"
222,326.0,"true"
224,2616.0,"false"
226,50.0,"true"
228,682.0,"true"
230,1987.0,"false"
232,2152.0,"true"
234,126.0,"true"
236,544.0,"true"
238,1376.0,"false"
240,2687.0,"false"
242,90.0,"true"
244,49.0,"true"
246,954.0,"true"
248,1595.0,"true"
250,3025.0,"false"
252,1297.0,"true"
254,2694.0,"false"
256,790.0,"true"
258,1086.0,"true"
260,442.0,"true"
262,104.0,"true"
264,1315.0,"true"
266,110.0,"true"
268,273.0,"true"
270,1048.0,"true"
272,2643.0,"false"
274,1168.0,"true"
276,2250.0,"true"
278,1401.0,"false"
280,2492.0,"false"
282,1904.0,"false"
284,1975.0,"false"
286,1569.0,"true"
288,1548.0,"true"
290,1623.0,"false"
292,852.0,"true"
294,160.0,"true"
296,2223.0,"false"
298,229.0,"true"
300,227.0,"true"
302,1286.0,"true"
304,174.0,"true"
306,1217.0,"true"
308,1130.0,"true"
310,1087.0,"true"
312,2599.0,"false"
314,1419.0,"true"
316,993.0,"true"
318,131.0,"true"
320,120.0,"true"
322,1150.0,"true"
324,262.0,"true"
326,791.0,"true"
328,1842.0,"false"
330,1642.0,"true"
332,2239.0,"false"
334,128.0,"true"
336,1926.0,"true"
338,368.0,"true"
340,195.0,"true"
342,1722.0,"false"
344,1890.0,"true"
346,4922.0,"false"
348,1679.0,"false"
350,114.0,"true"
352,124.0,"true"
354,1349.0,"true"
356,208.0,"true"
358,101.0,"true"
360,349.0,"true"
362,763.0,"true"
364,740.0,"true"
366,510.0,"true"
368,2207.0,"false"
370,1694.0,"false"
372,908.0,"true"
374,2236.0,"true"
376,3961.0,"false"
378,487.0,"true"
380,2537.0,"false"
382,2307.0,"true"
384,1253.0,"true"
386,1890.0,"false"
388,117.0,"true"
390,972.0,"true"
392,2028.0,"false"
394,1811.0,"true"
396,76.0,"true"
398,53.0,"true"
400,340.0,"true"
402,329.0,"true"
404,1322.0,"true"
406,2839.0,"false"
408,247.0,"true"
410,1062.0,"true"
412,1533.0,"true"
414,295.0,"true"
416,842.0,"true"
418,2148.0,"true"
420,120.0,"true"
422,183.0,"true"
424,1238.0,"false"
426,1551.0,"true"
428,506.0,"true"
430,415.0,"true"
432,2096.0,"false"
434,1081.0,"true"
436,2050.0,"true"
438,144.0,"true"
440,270.0,"true"
442,2040.0,"false"
444,561.0,"true"
446,64.0,"true"
448,2002.0,"false"
450,1125.0,"true"
452,514.0,"true"
454,1424.0,"true"
456,764.0,"true"
458,1946.0,"false"
460,1584.0,"true"
462,1305.0,"true"
464,1807.0,"true"
466,585.0,"true"
468,961.0,"true"
470,762.0,"true"
472,1676.0,"true"
474,168.0,"true"
476,361.0,"true"
478,133.0,"true"
480,1664.0,"false"
482,2041.0,"false"
484,89.0,"true"
486,1650.0,"true"
488,117.0,"true"
490,1539.0,"true"
492,106.0,"true"
494,1485.0,"true"
496,650.0,"true"
498,300.0,"true"
500,1621.0,"true"
502,2348.0,"false"
504,563.0,"true"
506,1228.0,"true"
508,1029.0,"true"
510,206.0,"true"
512,1102.0,"true"
514,2116.0,"false"
516,2395.0,"false"
518,992.0,"true"
520,799.0,"true"
522,108.0,"true"
524,1545.0,"true"
526,227.0,"true"
528,981.0,"true"
530,2056.0,"false"
532,1952.0,"false"
534,2214.0,"false"
536,56.0,"true"
538,3153.0,"false"
540,2383.0,"false"
542,63.0,"true"
544,2341.0,"false"
546,1945.0,"true"
548,310.0,"true"
550,1930.0,"false"
552,73.0,"true"
554,1762.0,"true"
556,1159.0,"true"
558,1577.0,"false"
560,194.0,"true"
562,936.0,"true"
564,641.0,"true"
566,2171.0,"false"
568,173.0,"true"
570,1243.0,"true"
572,2290.0,"true"
574,86.0,"true"
576,178.0,"true"
578,789.0,"true"
580,1190.0,"true"
582,113.0,"true"
584,2616.0,"true"
586,66.0,"true"
588,419.0,"true"
590,771.0,"true"
592,185.0,"true"
594,777.0,"true"
596,225.0,"true"
598,675.0,"true"
600,286.0,"true"
602,261.0,"true"
604,861.0,"true"
606,769.0,"true"
608,482.0,"true"
610,171.0,"true"
612,2055.0,"false"
614,2051.0,"false"
616,279.0,"true"
618,2007.0,"false"
620,412.0,"true"
622,1259.0,"true"
624,1944.0,"false"
626,1259.0,"true"
628,1759.0,"true"
630,1978.0,"true"
632,267.0,"true"
634,156.0,"true"
636,218.0,"true"
638,1822.0,"true"
640,174.0,"true"
642,1358.0,"true"
644,865.0,"true"
646,1793.0,"false"
648,3030.0,"false"
650,249.0,"true"
652,148.0,"true"
654,126.0,"true"
656,1480.0,"true"
658,1035.0,"true"
660,1388.0,"true"
662,230.0,"true"
664,1807.0,"false"
666,1330.0,"true"
668,305.0,"true"
670,632.0,"true"
672,255.0,"true"
674,2082.0,"false"
676,633.0,"true"
678,1811.0,"true"
680,246.0,"true"
682,1877.0,"true"
684,3343.0,"false"
686,218.0,"true"
688,552.0,"true"
690,2271.0,"false"
692,343.0,"true"
694,208.0,"true"
696,151.0,"true"
698,2213.0,"false"
700,432.0,"true"
702,561.0,"true"
704,2177.0,"false"
706,2201.0,"false"
708,1374.0,"true"
710,1840.0,"true"
712,1878.0,"false"
714,148.0,"true"
716,1940.0,"false"
718,1244.0,"true"
720,1221.0,"true"
722,2027.0,"true"
724,133.0,"true"
726,1623.0,"true"
728,217.0,"true"
730,183.0,"true"
732,2203.0,"false"
734,96.0,"true"
736,1561.0,"true"
738,2536.0,"true"
740,183.0,"true"
742,2191.0,"true"
744,869.0,"true"
746,592.0,"true"
748,1583.0,"false"
750,187.0,"true"
752,339.0,"true"
754,1131.0,"true"
756,2821.0,"true"
758,2026.0,"true"
760,767.0,"true"
762,770.0,"true"
764,225.0,"true"
766,695.0,"true"
768,114.0,"true"
770,165.0,"true"
772,265.0,"true"
774,2326.0,"false"
776,2401.0,"true"
778,2161.0,"false"
780,1153.0,"true"
782,1668.0,"true"
784,2052.0,"false"
786,921.0,"true"
788,2089.0,"false"
790,167.0,"true"
792,2219.0,"false"
794,94.0,"true"
796,2030.0,"false"
798,521.0,"true"
800,1452.0,"true"
802,889.0,"true"
804,619.0,"true"
806,1738.0,"true"
808,150.0,"true"
810,224.0,"true"
812,177.0,"true"
814,257.0,"true"
816,648.0,"true"
818,147.0,"true"
820,3005.0,"false"
822,1804.0,"false"
824,1707.0,"false"
826,79.0,"true"
828,2054.0,"false"
830,1322.0,"true"
832,160.0,"true"
834,1092.0,"true"
836,130.0,"true"
838,2238.0,"false"
840,557.0,"true"
842,690.0,"true"
844,2061.0,"false"
846,233.0,"true"
848,1690.0,"false"
850,1817.0,"false"
852,78.0,"true"
854,1325.0,"true"
856,247.0,"true"
858,127.0,"true"
860,155.0,"true"
862,198.0,"true"
864,1823.0,"false"
866,1548.0,"false"
868,1195.0,"true"
870,1219.0,"true"
872,1147.0,"true"
874,2312.0,"false"
876,2094.0,"true"
878,1294.0,"true"
880,2208.0,"false"
882,1178.0,"true"
884,2003.0,"false"
886,220.0,"true"
888,1277.0,"true"
890,1544.0,"true"
892,865.0,"true"
894,1924.0,"false"
896,124.0,"true"
898,145.0,"true"
900,3871.0,"false"
902,75.0,"true"
904,651.0,"true"
906,527.0,"true"
908,312.0,"true"
910,1597.0,"false"
912,540.0,"true"
914,216.0,"true"
916,723.0,"true"
918,714.0,"true"
920,1546.0,"true"
922,33.0,"true"
924,1476.0,"true"
926,225.0,"true"
928,472.0,"true"
930,1882.0,"false"
932,95.0,"true"
934,1874.0,"false"
936,1060.0,"true"
938,2051.0,"false"
940,688.0,"true"
942,1916.0,"false"
944,210.0,"true"
946,101.0,"true"
948,56.0,"true"
950,2015.0,"false"
952,244.0,"true"
954,171.0,"true"
956,276.0,"true"
958,3064.0,"false"
960,748.0,"true"
962,1941.0,"true"
964,3017.0,"false"
966,984.0,"true"
968,2158.0,"false"
970,450.0,"true"
972,3850.0,"false"
974,2108.0,"false"
976,2078.0,"false"
978,1423.0,"true"
980,1659.0,"false"
982,1744.0,"true"
984,1724.0,"true"
986,149.0,"true"
988,669.0,"true"
990,1914.0,"false"
992,1705.0,"true"
994,81.0,"true"
996,2622.0,"false"
998,295.0,"true"
1000,863.0,"true"
1002,1060.0,"true"
1004,1027.0,"true"
1006,1256.0,"true"
1008,620.0,"true"
1010,1729.0,"true"
1012,168.0,"true"
1014,1541.0,"false"
1016,130.0,"true"
1018,2286.0,"false"
1020,1441.0,"true"
1022,2172.0,"true"
1024,91.0,"true"
1026,2829.0,"false"
1028,1121.0,"true"
1030,2130.0,"false"
1032,100.0,"true"
1034,889.0,"true"
1036,525.0,"true"
1038,186.0,"true"
1040,1648.0,"true"
1042,1261.0,"true"
1044,750.0,"true"
1046,2993.0,"false"
1048,1629.0,"true"
1050,207.0,"true"
1052,915.0,"true"
1054,2342.0,"false"
1056,2651.0,"false"
1058,1423.0,"true"
1060,2380.0,"true"
1062,1084.0,"true"
1064,165.0,"true"
1066,78.0,"true"
1068,853.0,"true"
1070,2492.0,"true"
1072,2224.0,"true"
1074,1105.0,"true"
1076,2329.0,"false"
1078,879.0,"true"
1080,3820.0,"true"
1082,1450.0,"true"
1084,840.0,"true"
1086,1535.0,"false"
1088,963.0,"true"
1090,1827.0,"false"
1092,199.0,"true"
1094,116.0,"true"
1096,729.0,"true"
1098,166.0,"true"
1100,436.0,"true"
1102,2289.0,"false"
1104,554.0,"true"
1106,227.0,"true"
1108,2025.0,"false"
1110,1709.0,"true"
1112,314.0,"true"
1114,1494.0,"true"
1116,233.0,"true"
1118,461.0,"true"
1120,927.0,"true"
1122,1718.0,"true"
1124,2204.0,"false"
1126,1666.0,"true"
1128,1516.0,"false"
1130,1731.0,"true"
1132,2267.0,"false"
1134,2215.0,"true"
1136,2700.0,"false"
1138,3843.0,"false"
1140,2043.0,"true"
1142,3387.0,"false"
1144,1086.0,"true"
1146,1398.0,"true"
1148,1235.0,"true"
1150,2765.0,"false"
1152,472.0,"true"
1154,840.0,"true"
1156,1431.0,"false"
1158,2084.0,"true"
1160,1843.0,"true"
1162,2720.0,"false"
1164,1845.0,"false"
1166,1063.0,"true"
1168,807.0,"true"
1170,1509.0,"false"
1172,1857.0,"true"
1174,1845.0,"true"
1176,3300.0,"false"
1178,1548.0,"true"
1180,178.0,"true"
1182,1387.0,"true"
1184,5707.0,"false"
1186,189.0,"true"
1188,1800.0,"true"
1190,1530.0,"true"
1192,1930.0,"true"
1194,209.0,"true"
1196,177.0,"true"
1198,392.0,"true"
1200,184.0,"true"
1202,1299.0,"true"
1204,133.0,"true"
1206,1786.0,"true"
1208,191.0,"true"
1210,1740.0,"false"
1212,487.0,"true"
1214,1029.0,"true"
1216,829.0,"true"
1218,197.0,"true"
1220,124.0,"true"
1222,776.0,"true"
1224,2636.0,"false"
1226,487.0,"true"
1228,2119.0,"false"
1230,55.0,"true"
1232,142.0,"true"
1234,180.0,"true"
1236,146.0,"true"
1238,2184.0,"false"
1240,2399.0,"true"
1242,1585.0,"true"
1244,1699.0,"false"
1246,1264.0,"true"
1248,1889.0,"false"
1250,1521.0,"false"
1252,2692.0,"false"
1254,1608.0,"false"
1256,102.0,"true"
1258,1944.0,"false"
1260,2228.0,"false"
1262,1795.0,"false"
1264,2920.0,"false"
1266,227.0,"true"
1268,129.0,"true"
1270,3532.0,"false"
1272,91.0,"true"
1274,1501.0,"true"
1276,1778.0,"false"
1278,1545.0,"true"
1280,2517.0,"false"
1282,3104.0,"true"
1284,2896.0,"false"
1286,1337.0,"true"
1288,1594.0,"false"
1290,1631.0,"true"
1292,212.0,"true"
1294,2174.0,"false"
1296,950.0,"true"
1298,1744.0,"false"
1300,237.0,"true"
1302,284.0,"true"
1304,1967.0,"false"
1306,1427.0,"true"
1308,678.0,"true"
1310,1919.0,"true"
1312,175.0,"true"
1314,1035.0,"true"
1316,2142.0,"true"
1318,522.0,"true"
1320,48.0,"true"
1322,1091.0,"true"
1324,121.0,"true"
1326,249.0,"true"
1328,2986.0,"false"
1330,2863.0,"false"
1332,584.0,"true"
1334,1891.0,"true"
1336,348.0,"true"
1338,2369.0,"true"
1340,2085.0,"false"
1342,2543.0,"false"
1344,1676.0,"false"
1346,1973.0,"false"
1348,657.0,"true"
1350,1690.0,"true"
1352,2083.0,"false"
1354,2066.0,"true"
1356,637.0,"true"
1358,160.0,"true"
1360,1429.0,"true"
1362,61.0,"true"
1364,1460.0,"false"
1366,223.0,"true"
1368,1583.0,"false"
1370,167.0,"true"
1372,1935.0,"false"
1374,616.0,"true"
1376,278.0,"true"
1378,235.0,"true"
1380,2617.0,"false"
1382,2025.0,"false"
1384,1890.0,"false"
1386,638.0,"true"
1388,1091.0,"true"
1390,103.0,"true"
1392,2005.0,"false"
1394,885.0,"true"
1396,224.0,"true"
1398,295.0,"true"
1400,1972.0,"false"
1402,1678.0,"false"
1404,1011.0,"true"
1406,1889.0,"false"
1408,176.0,"true"
1410,144.0,"true"
1412,1970.0,"true"
1414,592.0,"true"
1416,2059.0,"false"
1418,1689.0,"false"
1420,191.0,"true"
1422,2067.0,"false"
1424,3101.0,"false"
1426,156.0,"true"
1428,2273.0,"false"
1430,1629.0,"true"
1432,1778.0,"false"
1434,1863.0,"false"
1436,1384.0,"true"
1438,2002.0,"false"
1440,1203.0,"true"
1442,157.0,"true"
1444,795.0,"true"
1446,2431.0,"false"
1448,1508.0,"false"
1450,2445.0,"false"
1452,111.0,"true"
1454,2193.0,"true"
1456,624.0,"true"
1458,181.0,"true"
1460,1628.0,"true"
1462,298.0,"true"
1464,170.0,"true"
1466,1084.0,"true"
1468,299.0,"true"
1470,2127.0,"true"
1472,204.0,"true"
1474,131.0,"true"
1476,1376.0,"true"
1478,2106.0,"false"
1480,1039.0,"true"
1482,293.0,"true"
1484,861.0,"true"
1486,972.0,"true"
1488,507.0,"true"
1490,1899.0,"true"
1492,179.0,"true"
1494,1701.0,"false"
1496,1639.0,"false"
1498,124.0,"true"
1500,188.0,"true"
1502,1576.0,"false"
1504,1907.0,"false"
1506,163.0,"true"
1508,742.0,"true"
1510,2253.0,"false"
1512,1372.0,"false"
1514,433.0,"true"
1516,1366.0,"true"
1518,1001.0,"true"
1520,565.0,"true"
1522,723.0,"true"
1524,1526.0,"true"
1526,915.0,"true"
1528,2143.0,"false"
1530,3428.0,"false"
1532,1123.0,"true"
1534,1351.0,"true"
1536,221.0,"true"
1538,2900.0,"false"
1540,56.0,"true"
1542,594.0,"true"
1544,1356.0,"true"
1546,3442.0,"false"
1548,292.0,"true"
1550,1058.0,"true"
1552,208.0,"true"
1554,822.0,"true"
1556,313.0,"true"
1558,174.0,"true"
1560,136.0,"true"
1562,178.0,"true"
1564,898.0,"true"
1566,1720.0,"false"
1568,3022.0,"false"
1570,1637.0,"true"
1572,1694.0,"true"
1574,276.0,"true"
1576,2338.0,"false"
1578,1749.0,"true"
1580,1850.0,"true"
1582,1266.0,"true"
1584,408.0,"true"
1586,183.0,"true"
1588,85.0,"true"
1590,343.0,"true"
1592,883.0,"true"
1594,443.0,"true"
1596,2474.0,"true"
1598,329.0,"true"
1600,525.0,"true"
1602,1539.0,"false"
1604,196.0,"true"
1606,1894.0,"false"
1608,312.0,"true"
1610,1431.0,"true"
1612,614.0,"true"
1614,2802.0,"true"
1616,1450.0,"true"
1618,2124.0,"false"
1620,687.0,"true"
1622,2607.0,"true"
1624,1383.0,"true"
1626,2434.0,"false"
1628,173.0,"true"
1630,590.0,"true"
1632,2244.0,"false"
1634,213.0,"true"
1636,332.0,"true"
1638,935.0,"true"
1640,558.0,"true"
1642,113.0,"true"
1644,229.0,"true"
1646,223.0,"true"
1648,167.0,"true"
1650,1909.0,"false"
1652,186.0,"true"
1654,1101.0,"true"
1656,1871.0,"false"
1658,1396.0,"false"
1660,852.0,"true"
1662,338.0,"true"
1664,1547.0,"true"
1666,1183.0,"true"
1668,1396.0,"true"
1670,1401.0,"true"
1672,595.0,"true"
1674,1040.0,"true"
1676,1211.0,"true"
1678,898.0,"true"
1680,378.0,"true"
1682,279.0,"true"
1684,1244.0,"true"
1686,198.0,"true"
1688,1510.0,"true"
1690,907.0,"true"
1692,994.0,"true"
1694,3106.0,"false"
1696,2271.0,"false"
1698,1697.0,"false"
1700,705.0,"true"
1702,553.0,"true"
1704,1336.0,"true"
1706,238.0,"true"
1708,2312.0,"false"
1710,90.0,"true"
1712,303.0,"true"
1714,1902.0,"false"
1716,1696.0,"true"
1718,2908.0,"false"
1720,217.0,"true"
1722,191.0,"true"
1724,1814.0,"true"
1726,583.0,"true"
1728,652.0,"true"
1730,2087.0,"false"
1732,1949.0,"false"
1734,1245.0,"true"
1736,402.0,"true"
1738,1354.0,"true"
1740,791.0,"true"
1742,1106.0,"true"
1744,241.0,"true"
1746,1673.0,"true"
1748,2092.0,"true"
1750,1473.0,"true"
1752,1954.0,"false"
1754,1117.0,"true"
1756,1827.0,"true"
1758,1246.0,"true"
1760,353.0,"true"
1762,4230.0,"false"
1764,152.0,"true"
1766,1541.0,"false"
1768,1482.0,"false"
1770,143.0,"true"
1772,2831.0,"false"
1774,223.0,"true"
1776,2135.0,"false"
1778,439.0,"true"
1780,1726.0,"true"
1782,577.0,"true"
1784,167.0,"true"
1786,54.0,"true"
1788,1352.0,"true"
1790,149.0,"true"
1792,1787.0,"false"
1794,1610.0,"true"
1796,727.0,"true"
1798,2584.0,"true"
1800,1292.0,"true"
1802,2109.0,"false"
1804,2443.0,"false"
1806,2265.0,"false"
1808,1523.0,"true"
1810,449.0,"true"
1812,1208.0,"true"
1814,2574.0,"false"
1816,160.0,"true"
1818,696.0,"true"
1820,3353.0,"false"
1822,259.0,"true"
1824,1040.0,"true"
1826,1592.0,"true"
1828,2421.0,"true"
1830,1952.0,"false"
1832,92.0,"true"
1834,151.0,"true"
1836,1994.0,"false"
1838,179.0,"true"
1840,116.0,"true"
1842,1357.0,"true"
1844,1017.0,"true"
1846,785.0,"true"
1848,2479.0,"true"
1850,172.0,"true"
1852,1396.0,"true"
1854,84.0,"true"
1856,1937.0,"true"
1858,2520.0,"false"
1860,4502.0,"false"
1862,158.0,"true"
1864,1957.0,"false"
1866,671.0,"true"
1868,2308.0,"false"
1870,806.0,"true"
1872,417.0,"true"
1874,2525.0,"false"
1876,1459.0,"true"
1878,482.0,"true"
1880,1717.0,"true"
1882,611.0,"true"
1884,237.0,"true"
1886,289.0,"true"
1888,87.0,"true"
1890,154.0,"true"
1892,89.0,"true"
1894,1646.0,"true"
1896,766.0,"true"
1898,390.0,"true"
1900,155.0,"true"
1902,1329.0,"true"
1904,2199.0,"false"
1906,2235.0,"true"
1908,114.0,"true"
1910,1859.0,"false"
1912,1243.0,"true"
1914,369.0,"true"
1916,2129.0,"true"
1918,144.0,"true"
1920,167.0,"true"
1922,215.0,"true"
1924,2074.0,"true"
1926,652.0,"true"
1928,697.0,"true"
1930,1021.0,"true"
1932,1699.0,"false"
1934,2368.0,"true"
